ID,prediction
1821,9323.4
1822,8765.0
1823,7973.0
1824,8964.0
1825,0.0
1826,10353.4
1827,9039.6
1828,9087.8
1829,7136.0
1830,8775.0
1831,8311.4
1832,0.0
1833,10353.4
1834,9039.6
1835,9087.8
1836,7136.0
1837,8775.0
1838,8311.4
1839,0.0
1840,10353.4
1841,9039.6
1842,9087.8
1843,7136.0
1844,8775.0
1845,8311.4
1846,0.0
1847,10353.4
1848,9039.6
1849,9087.8
1850,7136.0
1851,8775.0
1852,8311.4
1853,0.0
1854,10353.4
1855,9039.6
1856,9087.8
1857,7136.0
1858,8775.0
1859,8311.4
1860,0.0
1861,10353.4
1862,9039.6
1863,9087.8
1864,7136.0
1865,8775.0
1866,8311.4
1867,0.0
1868,10353.4
1869,9039.6
1870,9087.8
1871,7136.0
1872,8775.0
1873,0.0
1874,6587.6
1875,6410.0
1876,6393.0
1877,5966.0
1878,5933.0
1879,6165.4
1880,0.0
1881,6587.6
1882,6410.0
1883,6393.0
1884,5966.0
1885,5933.0
1886,6165.4
1887,0.0
1888,6587.6
1889,6410.0
1890,6393.0
1891,5966.0
1892,5933.0
1893,6165.4
1894,0.0
1895,6587.6
1896,6410.0
1897,6393.0
1898,5966.0
1899,5933.0
1900,6165.4
1901,0.0
1902,6587.6
1903,6410.0
1904,6393.0
1905,5966.0
1906,5933.0
1907,6165.4
1908,0.0
1909,6587.6
1910,6410.0
1911,6393.0
1912,5966.0
1913,5933.0
1914,6165.4
1915,0.0
1916,6587.6
1917,6410.0
1918,6393.0
1919,5966.0
1920,5933.0
1921,0.0
1922,6740.6
1923,5519.8
1924,5400.4
1925,4416.0
1926,4997.0
1927,2789.6
1928,0.0
1929,6740.6
1930,5519.8
1931,5400.4
1932,4416.0
1933,4997.0
1934,2789.6
1935,0.0
1936,6740.6
1937,5519.8
1938,5400.4
1939,4416.0
1940,4997.0
1941,2789.6
1942,0.0
1943,6740.6
1944,5519.8
1945,5400.4
1946,4416.0
1947,4997.0
1948,2789.6
1949,0.0
1950,6740.6
1951,5519.8
1952,5400.4
1953,4416.0
1954,4997.0
1955,2789.6
1956,0.0
1957,6740.6
1958,5519.8
1959,5400.4
1960,4416.0
1961,4997.0
1962,2789.6
1963,0.0
1964,6740.6
1965,5519.8
1966,5400.4
1967,4416.0
1968,4997.0
1969,0.0
1970,8234.2
1971,6097.6
1972,5514.0
1973,6069.0
1974,5132.0
1975,1986.6
1976,0.0
1977,8234.2
1978,6097.6
1979,5514.0
1980,6069.0
1981,5132.0
1982,1986.6
1983,0.0
1984,8234.2
1985,6097.6
1986,5514.0
1987,6069.0
1988,5132.0
1989,1986.6
1990,0.0
1991,8234.2
1992,6097.6
1993,5514.0
1994,6069.0
1995,5132.0
1996,1986.6
1997,0.0
1998,8234.2
1999,6097.6
2000,5514.0
2001,6069.0
2002,5132.0
2003,1986.6
2004,0.0
2005,8234.2
2006,6097.6
2007,5514.0
2008,6069.0
2009,5132.0
2010,1986.6
2011,0.0
2012,8234.2
2013,6097.6
2014,5514.0
2015,6069.0
2016,5132.0
2017,0.0
2018,12707.599999999999
2019,10434.8
2020,10524.8
2021,7045.0
2022,10159.0
2023,9216.4
2024,0.0
2025,12707.599999999999
2026,10434.8
2027,10524.8
2028,7045.0
2029,10159.0
2030,9216.4
2031,0.0
2032,12707.599999999999
2033,10434.8
2034,10524.8
2035,7045.0
2036,10159.0
2037,9216.4
2038,0.0
2039,12707.599999999999
2040,10434.8
2041,10524.8
2042,7045.0
2043,10159.0
2044,9216.4
2045,0.0
2046,12707.599999999999
2047,10434.8
2048,10524.8
2049,7045.0
2050,10159.0
2051,9216.4
2052,0.0
2053,12707.599999999999
2054,10434.8
2055,10524.8
2056,7045.0
2057,10159.0
2058,9216.4
2059,0.0
2060,12707.599999999999
2061,10434.8
2062,10524.8
2063,7045.0
2064,10159.0
2065,0.0
2066,6755.6
2067,5415.6
2068,5326.4
2069,4419.0
2070,5206.0
2071,2595.6
2072,0.0
2073,6755.6
2074,5415.6
2075,5326.4
2076,4419.0
2077,5206.0
2078,2595.6
2079,0.0
2080,6755.6
2081,5415.6
2082,5326.4
2083,4419.0
2084,5206.0
2085,2595.6
2086,0.0
2087,6755.6
2088,5415.6
2089,5326.4
2090,4419.0
2091,5206.0
2092,2595.6
2093,0.0
2094,6755.6
2095,5415.6
2096,5326.4
2097,4419.0
2098,5206.0
2099,2595.6
2100,0.0
2101,6755.6
2102,5415.6
2103,5326.4
2104,4419.0
2105,5206.0
2106,2595.6
2107,0.0
2108,6755.6
2109,5415.6
2110,5326.4
2111,4419.0
2112,5206.0
2113,0.0
2114,8930.2
2115,7946.8
2116,7574.0
2117,6213.0
2118,6818.0
2119,5454.0
2120,0.0
2121,8930.2
2122,7946.8
2123,7574.0
2124,6213.0
2125,6818.0
2126,5454.0
2127,0.0
2128,8930.2
2129,7946.8
2130,7574.0
2131,6213.0
2132,6818.0
2133,5454.0
2134,0.0
2135,8930.2
2136,7946.8
2137,7574.0
2138,6213.0
2139,6818.0
2140,5454.0
2141,0.0
2142,8930.2
2143,7946.8
2144,7574.0
2145,6213.0
2146,6818.0
2147,5454.0
2148,0.0
2149,8930.2
2150,7946.8
2151,7574.0
2152,6213.0
2153,6818.0
2154,5454.0
2155,0.0
2156,8930.2
2157,7946.8
2158,7574.0
2159,6213.0
2160,6818.0
2161,0.0
2162,8318.0
2163,5720.4
2164,5969.2
2165,2379.0
2166,5878.8
2167,3166.4
2168,0.0
2169,8318.0
2170,5720.4
2171,5969.2
2172,2379.0
2173,5878.8
2174,3166.4
2175,0.0
2176,8318.0
2177,5720.4
2178,5969.2
2179,2379.0
2180,5878.8
2181,3166.4
2182,0.0
2183,8318.0
2184,5720.4
2185,5969.2
2186,2379.0
2187,5878.8
2188,3166.4
2189,0.0
2190,8318.0
2191,5720.4
2192,5969.2
2193,2379.0
2194,5878.8
2195,3166.4
2196,0.0
2197,8318.0
2198,5720.4
2199,5969.2
2200,2379.0
2201,5878.8
2202,3166.4
2203,0.0
2204,8318.0
2205,5720.4
2206,5969.2
2207,2379.0
2208,5878.8
2209,0.0
2210,9492.8
2211,8252.6
2212,9115.0
2213,6834.0
2214,8350.0
2215,8109.0
2216,0.0
2217,9492.8
2218,8252.6
2219,9115.0
2220,6834.0
2221,8350.0
2222,8109.0
2223,0.0
2224,9492.8
2225,8252.6
2226,9115.0
2227,6834.0
2228,8350.0
2229,8109.0
2230,0.0
2231,9492.8
2232,8252.6
2233,9115.0
2234,6834.0
2235,8350.0
2236,8109.0
2237,0.0
2238,9492.8
2239,8252.6
2240,9115.0
2241,6834.0
2242,8350.0
2243,8109.0
2244,0.0
2245,9492.8
2246,8252.6
2247,9115.0
2248,6834.0
2249,8350.0
2250,8109.0
2251,0.0
2252,9492.8
2253,8252.6
2254,9115.0
2255,6834.0
2256,8350.0
2257,0.0
2258,18917.8
2259,15591.2
2260,14429.4
2261,13343.0
2262,13120.0
2263,14190.2
2264,0.0
2265,18917.8
2266,15591.2
2267,14429.4
2268,13343.0
2269,13120.0
2270,14190.2
2271,0.0
2272,18917.8
2273,15591.2
2274,14429.4
2275,13343.0
2276,13120.0
2277,14190.2
2278,0.0
2279,18917.8
2280,15591.2
2281,14429.4
2282,13343.0
2283,13120.0
2284,14190.2
2285,0.0
2286,18917.8
2287,15591.2
2288,14429.4
2289,13343.0
2290,13120.0
2291,14190.2
2292,0.0
2293,18917.8
2294,15591.2
2295,14429.4
2296,13343.0
2297,13120.0
2298,14190.2
2299,0.0
2300,18917.8
2301,15591.2
2302,14429.4
2303,13343.0
2304,13120.0
2305,0.0
2306,8342.4
2307,7352.200000000001
2308,6582.2
2309,5206.0
2310,5365.0
2311,4814.8
2312,0.0
2313,8342.4
2314,7352.200000000001
2315,6582.2
2316,5206.0
2317,5365.0
2318,4814.8
2319,0.0
2320,8342.4
2321,7352.200000000001
2322,6582.2
2323,5206.0
2324,5365.0
2325,4814.8
2326,0.0
2327,8342.4
2328,7352.200000000001
2329,6582.2
2330,5206.0
2331,5365.0
2332,4814.8
2333,0.0
2334,8342.4
2335,7352.200000000001
2336,6582.2
2337,5206.0
2338,5365.0
2339,4814.8
2340,0.0
2341,8342.4
2342,7352.200000000001
2343,6582.2
2344,5206.0
2345,5365.0
2346,4814.8
2347,0.0
2348,8342.4
2349,7352.200000000001
2350,6582.2
2351,5206.0
2352,5365.0
2353,0.0
2354,6169.0
2355,4091.2
2356,4732.8
2357,2099.4
2358,5422.4
2359,3200.6000000000004
2360,0.0
2361,6169.0
2362,4091.2
2363,4732.8
2364,2099.4
2365,5422.4
2366,3200.6000000000004
2367,0.0
2368,6169.0
2369,4091.2
2370,4732.8
2371,2099.4
2372,5422.4
2373,3200.6000000000004
2374,0.0
2375,6169.0
2376,4091.2
2377,4732.8
2378,2099.4
2379,5422.4
2380,3200.6000000000004
2381,0.0
2382,6169.0
2383,4091.2
2384,4732.8
2385,2099.4
2386,5422.4
2387,3200.6000000000004
2388,0.0
2389,6169.0
2390,4091.2
2391,4732.8
2392,2099.4
2393,5422.4
2394,3200.6000000000004
2395,0.0
2396,6169.0
2397,4091.2
2398,4732.8
2399,2099.4
2400,5422.4
2401,0.0
2402,12439.8
2403,10865.8
2404,9259.0
2405,8851.0
2406,8014.0
2407,2924.0
2408,0.0
2409,12439.8
2410,10865.8
2411,9259.0
2412,8851.0
2413,8014.0
2414,2924.0
2415,0.0
2416,12439.8
2417,10865.8
2418,9259.0
2419,8851.0
2420,8014.0
2421,2924.0
2422,0.0
2423,12439.8
2424,10865.8
2425,9259.0
2426,8851.0
2427,8014.0
2428,2924.0
2429,0.0
2430,12439.8
2431,10865.8
2432,9259.0
2433,8851.0
2434,8014.0
2435,2924.0
2436,0.0
2437,12439.8
2438,10865.8
2439,9259.0
2440,8851.0
2441,8014.0
2442,2924.0
2443,0.0
2444,12439.8
2445,10865.8
2446,9259.0
2447,8851.0
2448,8014.0
2449,3753.3999999999996
2450,11195.599999999999
2451,9003.2
2452,8978.4
2453,7554.0
2454,8024.0
2455,7072.799999999999
2456,3753.3999999999996
2457,11195.599999999999
2458,9003.2
2459,8978.4
2460,7554.0
2461,8024.0
2462,7072.799999999999
2463,3753.3999999999996
2464,11195.599999999999
2465,9003.2
2466,8978.4
2467,7554.0
2468,8024.0
2469,7072.799999999999
2470,3753.3999999999996
2471,11195.599999999999
2472,9003.2
2473,8978.4
2474,7554.0
2475,8024.0
2476,7072.799999999999
2477,3753.3999999999996
2478,11195.599999999999
2479,9003.2
2480,8978.4
2481,7554.0
2482,8024.0
2483,7072.799999999999
2484,3753.3999999999996
2485,11195.599999999999
2486,9003.2
2487,8978.4
2488,7554.0
2489,8024.0
2490,7072.799999999999
2491,3753.3999999999996
2492,11195.599999999999
2493,9003.2
2494,8978.4
2495,7554.0
2496,8024.0
2497,0.0
2498,7587.5999999999985
2499,6172.6
2500,5978.799999999999
2501,5397.0
2502,5879.0
2503,5258.0
2504,0.0
2505,7587.5999999999985
2506,6172.6
2507,5978.799999999999
2508,5397.0
2509,5879.0
2510,5258.0
2511,0.0
2512,7587.5999999999985
2513,6172.6
2514,5978.799999999999
2515,5397.0
2516,5879.0
2517,5258.0
2518,0.0
2519,7587.5999999999985
2520,6172.6
2521,5978.799999999999
2522,5397.0
2523,5879.0
2524,5258.0
2525,0.0
2526,7587.5999999999985
2527,6172.6
2528,5978.799999999999
2529,5397.0
2530,5879.0
2531,5258.0
2532,0.0
2533,7587.5999999999985
2534,6172.6
2535,5978.799999999999
2536,5397.0
2537,5879.0
2538,5258.0
2539,0.0
2540,7587.5999999999985
2541,6172.6
2542,5978.799999999999
2543,5397.0
2544,5879.0
2545,0.0
2546,6547.4
2547,5844.6
2548,5872.6
2549,4591.0
2550,4526.0
2551,2717.8
2552,0.0
2553,6547.4
2554,5844.6
2555,5872.6
2556,4591.0
2557,4526.0
2558,2717.8
2559,0.0
2560,6547.4
2561,5844.6
2562,5872.6
2563,4591.0
2564,4526.0
2565,2717.8
2566,0.0
2567,6547.4
2568,5844.6
2569,5872.6
2570,4591.0
2571,4526.0
2572,2717.8
2573,0.0
2574,6547.4
2575,5844.6
2576,5872.6
2577,4591.0
2578,4526.0
2579,2717.8
2580,0.0
2581,6547.4
2582,5844.6
2583,5872.6
2584,4591.0
2585,4526.0
2586,2717.8
2587,0.0
2588,6547.4
2589,5844.6
2590,5872.6
2591,4591.0
2592,4526.0
2593,0.0
2594,3616.6
2595,3610.2
2596,3448.4
2597,3290.0
2598,3696.0
2599,2575.0
2600,0.0
2601,3616.6
2602,3610.2
2603,3448.4
2604,3290.0
2605,3696.0
2606,2575.0
2607,0.0
2608,3616.6
2609,3610.2
2610,3448.4
2611,3290.0
2612,3696.0
2613,2575.0
2614,0.0
2615,3616.6
2616,3610.2
2617,3448.4
2618,3290.0
2619,3696.0
2620,2575.0
2621,0.0
2622,3616.6
2623,3610.2
2624,3448.4
2625,3290.0
2626,3696.0
2627,2575.0
2628,0.0
2629,3616.6
2630,3610.2
2631,3448.4
2632,3290.0
2633,3696.0
2634,2575.0
2635,0.0
2636,3616.6
2637,3610.2
2638,3448.4
2639,3290.0
2640,3696.0
2641,0.0
2642,9495.4
2643,7732.599999999999
2644,7342.2
2645,5888.0
2646,7122.0
2647,7242.4
2648,0.0
2649,9495.4
2650,7732.599999999999
2651,7342.2
2652,5888.0
2653,7122.0
2654,7242.4
2655,0.0
2656,9495.4
2657,7732.599999999999
2658,7342.2
2659,5888.0
2660,7122.0
2661,7242.4
2662,0.0
2663,9495.4
2664,7732.599999999999
2665,7342.2
2666,5888.0
2667,7122.0
2668,7242.4
2669,0.0
2670,9495.4
2671,7732.599999999999
2672,7342.2
2673,5888.0
2674,7122.0
2675,7242.4
2676,0.0
2677,9495.4
2678,7732.599999999999
2679,7342.2
2680,5888.0
2681,7122.0
2682,7242.4
2683,0.0
2684,9495.4
2685,7732.599999999999
2686,7342.2
2687,5888.0
2688,7122.0
2689,0.0
2690,12501.8
2691,8728.6
2692,9394.4
2693,8050.0
2694,7849.0
2695,3322.2
2696,0.0
2697,12501.8
2698,8728.6
2699,9394.4
2700,8050.0
2701,7849.0
2702,3322.2
2703,0.0
2704,12501.8
2705,8728.6
2706,9394.4
2707,8050.0
2708,7849.0
2709,3322.2
2710,0.0
2711,12501.8
2712,8728.6
2713,9394.4
2714,8050.0
2715,7849.0
2716,3322.2
2717,0.0
2718,12501.8
2719,8728.6
2720,9394.4
2721,8050.0
2722,7849.0
2723,3322.2
2724,0.0
2725,12501.8
2726,8728.6
2727,9394.4
2728,8050.0
2729,7849.0
2730,3322.2
2731,0.0
2732,12501.8
2733,8728.6
2734,9394.4
2735,8050.0
2736,7849.0
2737,0.0
2738,10060.4
2739,8327.4
2740,8025.0
2741,8474.0
2742,6952.0
2743,6138.6
2744,0.0
2745,10060.4
2746,8327.4
2747,8025.0
2748,8474.0
2749,6952.0
2750,6138.6
2751,0.0
2752,10060.4
2753,8327.4
2754,8025.0
2755,8474.0
2756,6952.0
2757,6138.6
2758,0.0
2759,10060.4
2760,8327.4
2761,8025.0
2762,8474.0
2763,6952.0
2764,6138.6
2765,0.0
2766,10060.4
2767,8327.4
2768,8025.0
2769,8474.0
2770,6952.0
2771,6138.6
2772,0.0
2773,10060.4
2774,8327.4
2775,8025.0
2776,8474.0
2777,6952.0
2778,6138.6
2779,0.0
2780,10060.4
2781,8327.4
2782,8025.0
2783,8474.0
2784,6952.0
2785,0.0
2786,5709.799999999999
2787,5003.2
2788,5054.8
2789,4672.0
2790,4325.0
2791,4431.0
2792,0.0
2793,5709.799999999999
2794,5003.2
2795,5054.8
2796,4672.0
2797,4325.0
2798,4431.0
2799,0.0
2800,5709.799999999999
2801,5003.2
2802,5054.8
2803,4672.0
2804,4325.0
2805,4431.0
2806,0.0
2807,5709.799999999999
2808,5003.2
2809,5054.8
2810,4672.0
2811,4325.0
2812,4431.0
2813,0.0
2814,5709.799999999999
2815,5003.2
2816,5054.8
2817,4672.0
2818,4325.0
2819,4431.0
2820,0.0
2821,5709.799999999999
2822,5003.2
2823,5054.8
2824,4672.0
2825,4325.0
2826,4431.0
2827,0.0
2828,5709.799999999999
2829,5003.2
2830,5054.8
2831,4672.0
2832,4325.0
2833,0.0
2834,11498.4
2835,9934.2
2836,10192.8
2837,8334.0
2838,9621.0
2839,7338.8
2840,0.0
2841,11498.4
2842,9934.2
2843,10192.8
2844,8334.0
2845,9621.0
2846,7338.8
2847,0.0
2848,11498.4
2849,9934.2
2850,10192.8
2851,8334.0
2852,9621.0
2853,7338.8
2854,0.0
2855,11498.4
2856,9934.2
2857,10192.8
2858,8334.0
2859,9621.0
2860,7338.8
2861,0.0
2862,11498.4
2863,9934.2
2864,10192.8
2865,8334.0
2866,9621.0
2867,7338.8
2868,0.0
2869,11498.4
2870,9934.2
2871,10192.8
2872,8334.0
2873,9621.0
2874,7338.8
2875,0.0
2876,11498.4
2877,9934.2
2878,10192.8
2879,8334.0
2880,9621.0
2881,0.0
2882,15914.6
2883,13389.8
2884,13552.2
2885,13134.0
2886,11946.0
2887,15252.0
2888,0.0
2889,15914.6
2890,13389.8
2891,13552.2
2892,13134.0
2893,11946.0
2894,15252.0
2895,0.0
2896,15914.6
2897,13389.8
2898,13552.2
2899,13134.0
2900,11946.0
2901,15252.0
2902,0.0
2903,15914.6
2904,13389.8
2905,13552.2
2906,13134.0
2907,11946.0
2908,15252.0
2909,0.0
2910,15914.6
2911,13389.8
2912,13552.2
2913,13134.0
2914,11946.0
2915,15252.0
2916,0.0
2917,15914.6
2918,13389.8
2919,13552.2
2920,13134.0
2921,11946.0
2922,15252.0
2923,0.0
2924,15914.6
2925,13389.8
2926,13552.2
2927,13134.0
2928,11946.0
2929,0.0
2930,15231.2
2931,13860.2
2932,13809.8
2933,13356.0
2934,12729.0
2935,14314.0
2936,0.0
2937,15231.2
2938,13860.2
2939,13809.8
2940,13356.0
2941,12729.0
2942,14314.0
2943,0.0
2944,15231.2
2945,13860.2
2946,13809.8
2947,13356.0
2948,12729.0
2949,14314.0
2950,0.0
2951,15231.2
2952,13860.2
2953,13809.8
2954,13356.0
2955,12729.0
2956,14314.0
2957,0.0
2958,15231.2
2959,13860.2
2960,13809.8
2961,13356.0
2962,12729.0
2963,14314.0
2964,0.0
2965,15231.2
2966,13860.2
2967,13809.8
2968,13356.0
2969,12729.0
2970,14314.0
2971,0.0
2972,15231.2
2973,13860.2
2974,13809.8
2975,13356.0
2976,12729.0
2977,0.0
2978,7243.6
2979,7180.799999999999
2980,6387.0
2981,5078.0
2982,5021.0
2983,6073.2
2984,0.0
2985,7243.6
2986,7180.799999999999
2987,6387.0
2988,5078.0
2989,5021.0
2990,6073.2
2991,0.0
2992,7243.6
2993,7180.799999999999
2994,6387.0
2995,5078.0
2996,5021.0
2997,6073.2
2998,0.0
2999,7243.6
3000,7180.799999999999
3001,6387.0
3002,5078.0
3003,5021.0
3004,6073.2
3005,0.0
3006,7243.6
3007,7180.799999999999
3008,6387.0
3009,5078.0
3010,5021.0
3011,6073.2
3012,0.0
3013,7243.6
3014,7180.799999999999
3015,6387.0
3016,5078.0
3017,5021.0
3018,6073.2
3019,0.0
3020,7243.6
3021,7180.799999999999
3022,6387.0
3023,5078.0
3024,5021.0
3025,0.0
3026,11259.6
3027,8296.599999999999
3028,7445.6
3029,7603.0
3030,6823.0
3031,3672.6
3032,0.0
3033,11259.6
3034,8296.599999999999
3035,7445.6
3036,7603.0
3037,6823.0
3038,3672.6
3039,0.0
3040,11259.6
3041,8296.599999999999
3042,7445.6
3043,7603.0
3044,6823.0
3045,3672.6
3046,0.0
3047,11259.6
3048,8296.599999999999
3049,7445.6
3050,7603.0
3051,6823.0
3052,3672.6
3053,0.0
3054,11259.6
3055,8296.599999999999
3056,7445.6
3057,7603.0
3058,6823.0
3059,3672.6
3060,0.0
3061,11259.6
3062,8296.599999999999
3063,7445.6
3064,7603.0
3065,6823.0
3066,3672.6
3067,0.0
3068,11259.6
3069,8296.599999999999
3070,7445.6
3071,7603.0
3072,6823.0
3073,0.0
3074,8082.199999999999
3075,7156.2
3076,6838.6
3077,5634.0
3078,5558.0
3079,4091.2
3080,0.0
3081,8082.199999999999
3082,7156.2
3083,6838.6
3084,5634.0
3085,5558.0
3086,4091.2
3087,0.0
3088,8082.199999999999
3089,7156.2
3090,6838.6
3091,5634.0
3092,5558.0
3093,4091.2
3094,0.0
3095,8082.199999999999
3096,7156.2
3097,6838.6
3098,5634.0
3099,5558.0
3100,4091.2
3101,0.0
3102,8082.199999999999
3103,7156.2
3104,6838.6
3105,5634.0
3106,5558.0
3107,4091.2
3108,0.0
3109,8082.199999999999
3110,7156.2
3111,6838.6
3112,5634.0
3113,5558.0
3114,4091.2
3115,0.0
3116,8082.199999999999
3117,7156.2
3118,6838.6
3119,5634.0
3120,5558.0
3121,0.0
3122,5972.4
3123,4600.6
3124,5003.4
3125,4380.0
3126,5761.0
3127,5607.0
3128,0.0
3129,5972.4
3130,4600.6
3131,5003.4
3132,4380.0
3133,5761.0
3134,5607.0
3135,0.0
3136,5972.4
3137,4600.6
3138,5003.4
3139,4380.0
3140,5761.0
3141,5607.0
3142,0.0
3143,5972.4
3144,4600.6
3145,5003.4
3146,4380.0
3147,5761.0
3148,5607.0
3149,0.0
3150,5972.4
3151,4600.6
3152,5003.4
3153,4380.0
3154,5761.0
3155,5607.0
3156,0.0
3157,5972.4
3158,4600.6
3159,5003.4
3160,4380.0
3161,5761.0
3162,5607.0
3163,0.0
3164,5972.4
3165,4600.6
3166,5003.4
3167,4380.0
3168,5761.0
3169,0.0
3170,9178.8
3171,7200.8
3172,7504.200000000001
3173,5186.0
3174,6485.0
3175,5278.8
3176,0.0
3177,9178.8
3178,7200.8
3179,7504.200000000001
3180,5186.0
3181,6485.0
3182,5278.8
3183,0.0
3184,9178.8
3185,7200.8
3186,7504.200000000001
3187,5186.0
3188,6485.0
3189,5278.8
3190,0.0
3191,9178.8
3192,7200.8
3193,7504.200000000001
3194,5186.0
3195,6485.0
3196,5278.8
3197,0.0
3198,9178.8
3199,7200.8
3200,7504.200000000001
3201,5186.0
3202,6485.0
3203,5278.8
3204,0.0
3205,9178.8
3206,7200.8
3207,7504.200000000001
3208,5186.0
3209,6485.0
3210,5278.8
3211,0.0
3212,9178.8
3213,7200.8
3214,7504.200000000001
3215,5186.0
3216,6485.0
3217,0.0
3218,12523.8
3219,10492.6
3220,10541.6
3221,9085.0
3222,10312.0
3223,7959.6
3224,0.0
3225,12523.8
3226,10492.6
3227,10541.6
3228,9085.0
3229,10312.0
3230,7959.6
3231,0.0
3232,12523.8
3233,10492.6
3234,10541.6
3235,9085.0
3236,10312.0
3237,7959.6
3238,0.0
3239,12523.8
3240,10492.6
3241,10541.6
3242,9085.0
3243,10312.0
3244,7959.6
3245,0.0
3246,12523.8
3247,10492.6
3248,10541.6
3249,9085.0
3250,10312.0
3251,7959.6
3252,0.0
3253,12523.8
3254,10492.6
3255,10541.6
3256,9085.0
3257,10312.0
3258,7959.6
3259,0.0
3260,12523.8
3261,10492.6
3262,10541.6
3263,9085.0
3264,10312.0
3265,0.0
3266,12453.599999999999
3267,12140.599999999999
3268,11672.2
3269,9860.0
3270,11199.0
3271,11047.4
3272,0.0
3273,12453.599999999999
3274,12140.599999999999
3275,11672.2
3276,9860.0
3277,11199.0
3278,11047.4
3279,0.0
3280,12453.599999999999
3281,12140.599999999999
3282,11672.2
3283,9860.0
3284,11199.0
3285,11047.4
3286,0.0
3287,12453.599999999999
3288,12140.599999999999
3289,11672.2
3290,9860.0
3291,11199.0
3292,11047.4
3293,0.0
3294,12453.599999999999
3295,12140.599999999999
3296,11672.2
3297,9860.0
3298,11199.0
3299,11047.4
3300,0.0
3301,12453.599999999999
3302,12140.599999999999
3303,11672.2
3304,9860.0
3305,11199.0
3306,11047.4
3307,0.0
3308,12453.599999999999
3309,12140.599999999999
3310,11672.2
3311,9860.0
3312,11199.0
3313,0.0
3314,7871.0
3315,5613.8
3316,6113.4
3317,2647.2
3318,6841.799999999999
3319,6830.8
3320,0.0
3321,7871.0
3322,5613.8
3323,6113.4
3324,2647.2
3325,6841.799999999999
3326,6830.8
3327,0.0
3328,7871.0
3329,5613.8
3330,6113.4
3331,2647.2
3332,6841.799999999999
3333,6830.8
3334,0.0
3335,7871.0
3336,5613.8
3337,6113.4
3338,2647.2
3339,6841.799999999999
3340,6830.8
3341,0.0
3342,7871.0
3343,5613.8
3344,6113.4
3345,2647.2
3346,6841.799999999999
3347,6830.8
3348,0.0
3349,7871.0
3350,5613.8
3351,6113.4
3352,2647.2
3353,6841.799999999999
3354,6830.8
3355,0.0
3356,7871.0
3357,5613.8
3358,6113.4
3359,2647.2
3360,6841.799999999999
3361,0.0
3362,8118.799999999999
3363,7018.599999999999
3364,6878.0
3365,5253.0
3366,6154.0
3367,6485.4
3368,0.0
3369,8118.799999999999
3370,7018.599999999999
3371,6878.0
3372,5253.0
3373,6154.0
3374,6485.4
3375,0.0
3376,8118.799999999999
3377,7018.599999999999
3378,6878.0
3379,5253.0
3380,6154.0
3381,6485.4
3382,0.0
3383,8118.799999999999
3384,7018.599999999999
3385,6878.0
3386,5253.0
3387,6154.0
3388,6485.4
3389,0.0
3390,8118.799999999999
3391,7018.599999999999
3392,6878.0
3393,5253.0
3394,6154.0
3395,6485.4
3396,0.0
3397,8118.799999999999
3398,7018.599999999999
3399,6878.0
3400,5253.0
3401,6154.0
3402,6485.4
3403,0.0
3404,8118.799999999999
3405,7018.599999999999
3406,6878.0
3407,5253.0
3408,6154.0
3409,0.0
3410,8332.0
3411,6183.799999999999
3412,6376.4
3413,4355.0
3414,5308.0
3415,2591.2
3416,0.0
3417,8332.0
3418,6183.799999999999
3419,6376.4
3420,4355.0
3421,5308.0
3422,2591.2
3423,0.0
3424,8332.0
3425,6183.799999999999
3426,6376.4
3427,4355.0
3428,5308.0
3429,2591.2
3430,0.0
3431,8332.0
3432,6183.799999999999
3433,6376.4
3434,4355.0
3435,5308.0
3436,2591.2
3437,0.0
3438,8332.0
3439,6183.799999999999
3440,6376.4
3441,4355.0
3442,5308.0
3443,2591.2
3444,0.0
3445,8332.0
3446,6183.799999999999
3447,6376.4
3448,4355.0
3449,5308.0
3450,2591.2
3451,0.0
3452,8332.0
3453,6183.799999999999
3454,6376.4
3455,4355.0
3456,5308.0
3457,2711.0
3458,5131.6
3459,4563.6
3460,4464.799999999999
3461,5283.0
3462,4341.0
3463,3895.8
3464,2711.0
3465,5131.6
3466,4563.6
3467,4464.799999999999
3468,5283.0
3469,4341.0
3470,3895.8
3471,2711.0
3472,5131.6
3473,4563.6
3474,4464.799999999999
3475,5283.0
3476,4341.0
3477,3895.8
3478,2711.0
3479,5131.6
3480,4563.6
3481,4464.799999999999
3482,5283.0
3483,4341.0
3484,3895.8
3485,2711.0
3486,5131.6
3487,4563.6
3488,4464.799999999999
3489,5283.0
3490,4341.0
3491,3895.8
3492,2711.0
3493,5131.6
3494,4563.6
3495,4464.799999999999
3496,5283.0
3497,4341.0
3498,3895.8
3499,2711.0
3500,5131.6
3501,4563.6
3502,4464.799999999999
3503,5283.0
3504,4341.0
3505,0.0
3506,10622.2
3507,8613.4
3508,7992.2
3509,6338.0
3510,7053.0
3511,7145.0
3512,0.0
3513,10622.2
3514,8613.4
3515,7992.2
3516,6338.0
3517,7053.0
3518,7145.0
3519,0.0
3520,10622.2
3521,8613.4
3522,7992.2
3523,6338.0
3524,7053.0
3525,7145.0
3526,0.0
3527,10622.2
3528,8613.4
3529,7992.2
3530,6338.0
3531,7053.0
3532,7145.0
3533,0.0
3534,10622.2
3535,8613.4
3536,7992.2
3537,6338.0
3538,7053.0
3539,7145.0
3540,0.0
3541,10622.2
